id,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT
1096,202007,세종,정기 항공 운송업,0.0
1097,202007,세종,중식 음식점업,288230878.0
1098,202007,세종,차량용 가스 충전업,53650384.0
1099,202007,세종,차량용 주유소 운영업,211185501.0
1100,202007,세종,체인화 편의점,379782454.0
1101,202007,세종,택시 운송업,288230878.0
1102,202007,세종,피자 햄버거 샌드위치 및 유사 음식점업,288230878.0
1103,202007,세종,한식 음식점업,379782454.0
1104,202007,세종,호텔업,0.0
1105,202007,세종,화장품 및 방향제 소매업,212000469.0
1106,202007,세종,휴양콘도 운영업,20448609.0
1107,202007,울산,건강보조식품 소매업,1495589295.0
1108,202007,울산,골프장 운영업,2218928835.0
1109,202007,울산,과실 및 채소 소매업,1837398855.0
1110,202007,울산,관광 민예품 및 선물용품 소매업,1154344640.0
1111,202007,울산,그외 기타 분류안된 오락관련 서비스업,1146130850.0
1112,202007,울산,그외 기타 스포츠시설 운영업,2119856860.0
1113,202007,울산,그외 기타 종합 소매업,901518130.0
1114,202007,울산,기타 대형 종합 소매업,1097925050.0
1115,202007,울산,기타 수상오락 서비스업,1354532140.0
1116,202007,울산,기타 외국식 음식점업,1167883270.0
1117,202007,울산,기타 주점업,4768979135.0
1118,202007,울산,기타음식료품위주종합소매업,12140251330.0
1119,202007,울산,내항 여객 운송업,391161545.0
1120,202007,울산,마사지업,1123562410.0
1121,202007,울산,면세점,109986525.0
1122,202007,울산,버스 운송업,1228278935.0
1123,202007,울산,비알콜 음료점업,1898912270.0
1124,202007,울산,빵 및 과자류 소매업,1082193940.0
1125,202007,울산,서양식 음식점업,1898912270.0
1126,202007,울산,수산물 소매업,1441154390.0
1127,202007,울산,슈퍼마켓,1898912270.0
1128,202007,울산,스포츠 및 레크레이션 용품 임대업,548220235.0
1129,202007,울산,여관업,1898912270.0
1130,202007,울산,여행사업,1165339275.0
1131,202007,울산,욕탕업,1898912270.0
1132,202007,울산,육류 소매업,1898912270.0
1133,202007,울산,일반유흥 주점업,1898912270.0
1134,202007,울산,일식 음식점업,1898912270.0
1135,202007,울산,자동차 임대업,1023582765.0
1136,202007,울산,전시 및 행사 대행업,1246968435.0
1137,202007,울산,정기 항공 운송업,102243045.0
1138,202007,울산,중식 음식점업,1898912270.0
1139,202007,울산,차량용 가스 충전업,1154545075.0
1140,202007,울산,차량용 주유소 운영업,1898912270.0
1141,202007,울산,체인화 편의점,1898912270.0
1142,202007,울산,택시 운송업,1898912270.0
1143,202007,울산,피자 햄버거 샌드위치 및 유사 음식점업,1898912270.0
1144,202007,울산,한식 음식점업,1898912270.0
1145,202007,울산,호텔업,655166800.0
1146,202007,울산,화장품 및 방향제 소매업,1898912270.0
1147,202007,울산,휴양콘도 운영업,102243045.0
1148,202007,인천,건강보조식품 소매업,3968427570.0
1149,202007,인천,골프장 운영업,7513777400.0
1150,202007,인천,과실 및 채소 소매업,3793492130.0
1151,202007,인천,관광 민예품 및 선물용품 소매업,3447997040.0
1152,202007,인천,그외 기타 분류안된 오락관련 서비스업,2545707560.0
1153,202007,인천,그외 기타 스포츠시설 운영업,5123352460.0
1154,202007,인천,그외 기타 종합 소매업,6879937260.0
1155,202007,인천,기타 대형 종합 소매업,2725015390.0
1156,202007,인천,기타 수상오락 서비스업,3578304710.0
1157,202007,인천,기타 외국식 음식점업,8012179580.0
1158,202007,인천,기타 주점업,9537958270.0
1159,202007,인천,기타음식료품위주종합소매업,24280502660.0
1160,202007,인천,내항 여객 운송업,1814061900.0
1161,202007,인천,마사지업,2256943250.0
1162,202007,인천,면세점,3583068010.0
1163,202007,인천,버스 운송업,2387734170.0
1164,202007,인천,비알콜 음료점업,3797824540.0
1165,202007,인천,빵 및 과자류 소매업,2548638700.0
1166,202007,인천,서양식 음식점업,3797824540.0
1167,202007,인천,수산물 소매업,3797824540.0
1168,202007,인천,슈퍼마켓,3797824540.0
1169,202007,인천,스포츠 및 레크레이션 용품 임대업,1970033850.0
1170,202007,인천,여관업,3797824540.0
1171,202007,인천,여행사업,3797824540.0
1172,202007,인천,욕탕업,3797824540.0
1173,202007,인천,육류 소매업,3797824540.0
1174,202007,인천,일반유흥 주점업,3797824540.0
1175,202007,인천,일식 음식점업,3797824540.0
1176,202007,인천,자동차 임대업,2882308780.0
1177,202007,인천,전시 및 행사 대행업,2548638700.0
1178,202007,인천,정기 항공 운송업,4341239820.0
1179,202007,인천,중식 음식점업,3797824540.0
1180,202007,인천,차량용 가스 충전업,2882308780.0
1181,202007,인천,차량용 주유소 운영업,3797824540.0
1182,202007,인천,체인화 편의점,3797824540.0
1183,202007,인천,택시 운송업,3797824540.0
1184,202007,인천,피자 햄버거 샌드위치 및 유사 음식점업,3797824540.0
1185,202007,인천,한식 음식점업,3797824540.0
1186,202007,인천,호텔업,4373002600.0
1187,202007,인천,화장품 및 방향제 소매업,3797824540.0
1188,202007,인천,휴양콘도 운영업,1151063050.0
1189,202007,전남,건강보조식품 소매업,8596785890.0
1190,202007,전남,골프장 운영업,24851750132.0
1191,202007,전남,과실 및 채소 소매업,8345682686.0
1192,202007,전남,관광 민예품 및 선물용품 소매업,6148115666.0
1193,202007,전남,그외 기타 분류안된 오락관련 서비스업,8043851662.0
1194,202007,전남,그외 기타 스포츠시설 운영업,10017744484.0
1195,202007,전남,그외 기타 종합 소매업,15135861972.0
1196,202007,전남,기타 대형 종합 소매업,4462508578.0
1197,202007,전남,기타 수상오락 서비스업,11808195168.0
1198,202007,전남,기타 외국식 음식점업,4741327294.0
1199,202007,전남,기타 주점업,20983508194.0
1200,202007,전남,기타음식료품위주종합소매업,53417105852.0
1201,202007,전남,내항 여객 운송업,8546989748.0
1202,202007,전남,마사지업,4965275150.0
1203,202007,전남,면세점,483940710.0
1204,202007,전남,버스 운송업,5253015174.0
1205,202007,전남,비알콜 음료점업,8355213988.0
1206,202007,전남,빵 및 과자류 소매업,4761653336.0
1207,202007,전남,서양식 음식점업,8355213988.0
1208,202007,전남,수산물 소매업,8355213988.0
1209,202007,전남,슈퍼마켓,8355213988.0
1210,202007,전남,스포츠 및 레크레이션 용품 임대업,2308946706.0
1211,202007,전남,여관업,8355213988.0
1212,202007,전남,여행사업,8355213988.0
1213,202007,전남,욕탕업,8355213988.0
1214,202007,전남,육류 소매업,8355213988.0
1215,202007,전남,일반유흥 주점업,8355213988.0
1216,202007,전남,일식 음식점업,8355213988.0
1217,202007,전남,자동차 임대업,4646081022.0
1218,202007,전남,전시 및 행사 대행업,5607005140.0
1219,202007,전남,정기 항공 운송업,1234864026.0
1220,202007,전남,중식 음식점업,8355213988.0
1221,202007,전남,차량용 가스 충전업,6341079316.0
1222,202007,전남,차량용 주유소 운영업,8355213988.0
1223,202007,전남,체인화 편의점,8355213988.0
1224,202007,전남,택시 운송업,8355213988.0
1225,202007,전남,피자 햄버거 샌드위치 및 유사 음식점업,8355213988.0
1226,202007,전남,한식 음식점업,8355213988.0
1227,202007,전남,호텔업,6615934292.0
1228,202007,전남,화장품 및 방향제 소매업,8355213988.0
1229,202007,전남,휴양콘도 운영업,3695929050.0
1230,202007,전북,건강보조식품 소매업,5861444925.0
1231,202007,전북,골프장 운영업,13565043930.0
1232,202007,전북,과실 및 채소 소매업,5690238195.0
1233,202007,전북,관광 민예품 및 선물용품 소매업,5946493380.0
1234,202007,전북,그외 기타 분류안된 오락관련 서비스업,6998725725.0
1235,202007,전북,그외 기타 스포츠시설 운영업,6830280330.0
1236,202007,전북,그외 기타 종합 소매업,10319905890.0
1237,202007,전북,기타 대형 종합 소매업,3615109905.0
1238,202007,전북,기타 수상오락 서비스업,4805469555.0
1239,202007,전북,기타 외국식 음식점업,4224377910.0
1240,202007,전북,기타 주점업,14306937405.0
1241,202007,전북,기타음식료품위주종합소매업,36420753990.0
1242,202007,전북,내항 여객 운송업,1217429325.0
1243,202007,전북,마사지업,3370687230.0
1244,202007,전북,면세점,329959575.0
1245,202007,전북,버스 운송업,3581601255.0
1246,202007,전북,비알콜 음료점업,5696736810.0
1247,202007,전북,빵 및 과자류 소매업,3822958050.0
1248,202007,전북,서양식 음식점업,5696736810.0
1249,202007,전북,수산물 소매업,5696736810.0
1250,202007,전북,슈퍼마켓,5696736810.0
1251,202007,전북,스포츠 및 레크레이션 용품 임대업,3496017825.0
1252,202007,전북,여관업,5696736810.0
1253,202007,전북,여행사업,5696736810.0
1254,202007,전북,욕탕업,5696736810.0
1255,202007,전북,육류 소매업,5696736810.0
1256,202007,전북,일반유흥 주점업,5696736810.0
1257,202007,전북,일식 음식점업,5696736810.0
1258,202007,전북,자동차 임대업,3167782515.0
1259,202007,전북,전시 및 행사 대행업,3822958050.0
1260,202007,전북,정기 항공 운송업,732405270.0
1261,202007,전북,중식 음식점업,5696736810.0
1262,202007,전북,차량용 가스 충전업,4323463170.0
1263,202007,전북,차량용 주유소 운영업,5696736810.0
1264,202007,전북,체인화 편의점,5696736810.0
1265,202007,전북,택시 운송업,5696736810.0
1266,202007,전북,피자 햄버거 샌드위치 및 유사 음식점업,5696736810.0
1267,202007,전북,한식 음식점업,5696736810.0
1268,202007,전북,호텔업,1910015685.0
1269,202007,전북,화장품 및 방향제 소매업,5696736810.0
1270,202007,전북,휴양콘도 운영업,3337379295.0
1271,202007,제주,건강보조식품 소매업,593238310.0
1272,202007,제주,골프장 운영업,1674108714.0
1273,202007,제주,과실 및 채소 소매업,758698426.0
1274,202007,제주,관광 민예품 및 선물용품 소매업,735851478.0
1275,202007,제주,그외 기타 분류안된 오락관련 서비스업,473322370.0
1276,202007,제주,그외 기타 스포츠시설 운영업,1024670492.0
1277,202007,제주,그외 기타 종합 소매업,262543378.0
1278,202007,제주,기타 대형 종합 소매업,384110058.0
1279,202007,제주,기타 수상오락 서비스업,1294068336.0
1280,202007,제주,기타 외국식 음식점업,439446424.0
1281,202007,제주,기타 주점업,1907591654.0
1282,202007,제주,기타음식료품위주종합소매업,4856100532.0
1283,202007,제주,내항 여객 운송업,340593554.0
1284,202007,제주,마사지업,367695950.0
1285,202007,제주,면세점,923388938.0
1286,202007,제주,버스 운송업,518157404.0
1287,202007,제주,비알콜 음료점업,759564908.0
1288,202007,제주,빵 및 과자류 소매업,432877576.0
1289,202007,제주,서양식 음식점업,759564908.0
1290,202007,제주,수산물 소매업,759564908.0
1291,202007,제주,슈퍼마켓,759564908.0
1292,202007,제주,스포츠 및 레크레이션 용품 임대업,434480426.0
1293,202007,제주,여관업,759564908.0
1294,202007,제주,여행사업,759564908.0
1295,202007,제주,욕탕업,509727740.0
1296,202007,제주,육류 소매업,576461756.0
1297,202007,제주,일반유흥 주점업,759564908.0
1298,202007,제주,일식 음식점업,759564908.0
1299,202007,제주,자동차 임대업,759564908.0
1300,202007,제주,전시 및 행사 대행업,422371002.0
1301,202007,제주,정기 항공 운송업,299364304.0
1302,202007,제주,중식 음식점업,759564908.0
1303,202007,제주,차량용 가스 충전업,455620088.0
1304,202007,제주,차량용 주유소 운영업,759564908.0
1305,202007,제주,체인화 편의점,759564908.0
1306,202007,제주,택시 운송업,759564908.0
1307,202007,제주,피자 햄버거 샌드위치 및 유사 음식점업,759564908.0
1308,202007,제주,한식 음식점업,759564908.0
1309,202007,제주,호텔업,759564908.0
1310,202007,제주,화장품 및 방향제 소매업,759564908.0
1311,202007,제주,휴양콘도 운영업,759564908.0
1312,202007,충남,건강보조식품 소매업,6252207920.0
1313,202007,충남,골프장 운영업,13632311600.0
1314,202007,충남,과실 및 채소 소매업,6069587408.0
1315,202007,충남,관광 민예품 및 선물용품 소매업,4792163216.0
1316,202007,충남,그외 기타 분류안된 오락관련 서비스업,7465307440.0
1317,202007,충남,그외 기타 스포츠시설 운영업,7285632352.0
1318,202007,충남,그외 기타 종합 소매업,11007899616.0
1319,202007,충남,기타 대형 종합 소매업,4400123856.0
1320,202007,충남,기타 수상오락 서비스업,5747023264.0
1321,202007,충남,기타 외국식 음식점업,6917889472.0
1322,202007,충남,기타 주점업,15260733232.0
1323,202007,충남,기타음식료품위주종합소매업,38848804256.0
1324,202007,충남,내항 여객 운송업,2039120800.0
1325,202007,충남,마사지업,3611109200.0
1326,202007,충남,면세점,0.0
1327,202007,충남,버스 운송업,3820374672.0
1328,202007,충남,비알콜 음료점업,6076519264.0
1329,202007,충남,빵 및 과자류 소매업,4077821920.0
1330,202007,충남,서양식 음식점업,6076519264.0
1331,202007,충남,수산물 소매업,6076519264.0
1332,202007,충남,슈퍼마켓,6076519264.0
1333,202007,충남,스포츠 및 레크레이션 용품 임대업,3657560352.0
1334,202007,충남,여관업,6076519264.0
1335,202007,충남,여행사업,6076519264.0
1336,202007,충남,욕탕업,6076519264.0
1337,202007,충남,육류 소매업,6076519264.0
1338,202007,충남,일반유흥 주점업,6076519264.0
1339,202007,충남,일식 음식점업,6076519264.0
1340,202007,충남,자동차 임대업,3729085680.0
1341,202007,충남,전시 및 행사 대행업,4077821920.0
1342,202007,충남,정기 항공 운송업,327177744.0
1343,202007,충남,중식 음식점업,6076519264.0
1344,202007,충남,차량용 가스 충전업,4611694048.0
1345,202007,충남,차량용 주유소 운영업,6076519264.0
1346,202007,충남,체인화 편의점,6076519264.0
1347,202007,충남,택시 운송업,6076519264.0
1348,202007,충남,피자 햄버거 샌드위치 및 유사 음식점업,6076519264.0
1349,202007,충남,한식 음식점업,6076519264.0
1350,202007,충남,호텔업,2373755440.0
1351,202007,충남,화장품 및 방향제 소매업,6076519264.0
1352,202007,충남,휴양콘도 운영업,4811588576.0
1353,202007,충북,건강보조식품 소매업,5004117762.0
1354,202007,충북,골프장 운영업,15967528094.0
1355,202007,충북,과실 및 채소 소매업,5310888982.0
1356,202007,충북,관광 민예품 및 선물용품 소매업,3646809740.0
1357,202007,충북,그외 기타 분류안된 오락관련 서비스업,4404613780.0
1358,202007,충북,그외 기타 스포츠시설 운영업,7172693444.0
1359,202007,충북,그외 기타 종합 소매업,2524250764.0
1360,202007,충북,기타 대형 종합 소매업,3074190140.0
1361,202007,충북,기타 수상오락 서비스업,6561972942.0
1362,202007,충북,기타 외국식 음식점업,3942752716.0
1363,202007,충북,기타 주점업,13353141578.0
1364,202007,충북,기타음식료품위주종합소매업,33992703724.0
1365,202007,충북,내항 여객 운송업,319442004.0
1366,202007,충북,마사지업,3145974748.0
1367,202007,충북,면세점,307962270.0
1368,202007,충북,버스 운송업,3342827838.0
1369,202007,충북,비알콜 음료점업,5316954356.0
1370,202007,충북,빵 및 과자류 소매업,3003854952.0
1371,202007,충북,서양식 음식점업,5316954356.0
1372,202007,충북,수산물 소매업,3568094180.0
1373,202007,충북,슈퍼마켓,5316954356.0
1374,202007,충북,스포츠 및 레크레이션 용품 임대업,1211165788.0
1375,202007,충북,여관업,5316954356.0
1376,202007,충북,여행사업,4035232292.0
1377,202007,충북,욕탕업,4035232292.0
1378,202007,충북,육류 소매업,5316954356.0
1379,202007,충북,일반유흥 주점업,5316954356.0
1380,202007,충북,일식 음식점업,5316954356.0
1381,202007,충북,자동차 임대업,3030143032.0
1382,202007,충북,전시 및 행사 대행업,2956597014.0
1383,202007,충북,정기 항공 운송업,1041697454.0
1384,202007,충북,중식 음식점업,5316954356.0
1385,202007,충북,차량용 가스 충전업,3568094180.0
1386,202007,충북,차량용 주유소 운영업,5316954356.0
1387,202007,충북,체인화 편의점,5316954356.0
1388,202007,충북,택시 운송업,5316954356.0
1389,202007,충북,피자 햄버거 샌드위치 및 유사 음식점업,5316954356.0
1390,202007,충북,한식 음식점업,5316954356.0
1391,202007,충북,호텔업,2077036010.0
1392,202007,충북,화장품 및 방향제 소매업,5316954356.0
1393,202007,충북,휴양콘도 운영업,1834467040.0
